seq,id_tipo_contato,id_pessoa,valor,principal
28816,3,14409,gsouza@example.net,True
28817,2,14409,+55 (081) 0713 3777,False
28818,3,14410,souzanina@example.com,True
28819,2,14410,51 2086 5211,False
28820,3,14411,levinogueira@example.org,True
28821,2,14411,+55 (084) 8219-3237,False
28822,3,14412,viniciussantos@example.net,True
28823,2,14412,+55 61 0280-2186,False
28824,3,14413,nunessabrina@example.net,True
28825,2,14413,0500-372-3456,False
28826,3,14414,ana-juliada-rocha@example.net,True
28827,2,14414,+55 (084) 2859-2060,False
28828,3,14415,rochasabrina@example.net,True
28829,2,14415,+55 (011) 7512-8989,False
28830,3,14416,zrocha@example.com,True
28831,2,14416,81 1239-0869,False
28832,3,14417,diogonogueira@example.org,True
28833,2,14417,+55 (031) 0702 6659,False
28834,3,14418,augusto74@example.com,True
28835,2,14418,(011) 1486 3938,False
28836,3,14419,lda-costa@example.net,True
28837,2,14419,+55 31 6934-2374,False
28838,3,14420,wda-cunha@example.net,True
28839,2,14420,0800-350-0070,False
28840,3,14421,duartemiguel@example.com,True
28841,2,14421,71 9023-0945,False
28842,3,14422,eduardada-paz@example.com,True
28843,2,14422,84 9071 8982,False
28844,3,14423,fmartins@example.org,True
28845,2,14423,61 8573-4426,False
28846,3,14424,vitor-gabriel93@example.net,True
28847,2,14424,(084) 7703 1353,False
28848,3,14425,blima@example.org,True
28849,2,14425,81 5574-4325,False
28850,3,14426,gcunha@example.com,True
28851,2,14426,+55 (021) 1672-4915,False
28852,3,14427,juliaribeiro@example.net,True
28853,2,14427,(081) 3448-5499,False
28854,3,14428,viniciusalves@example.com,True
28855,2,14428,84 5807 1466,False
28856,3,14429,limamarcelo@example.org,True
28857,2,14429,(061) 3845-3542,False
28858,3,14430,cardosoisadora@example.net,True
28859,2,14430,(011) 6665 5387,False
28860,3,14431,amandasilveira@example.org,True
28861,2,14431,+55 (084) 6146-4800,False
28862,3,14432,afernandes@example.net,True
28863,2,14432,+55 31 4789-8580,False
28864,3,14433,mourafrancisco@example.com,True
28865,2,14433,+55 (041) 7460-6898,False
28866,3,14434,gabriel15@example.net,True
28867,2,14434,+55 (084) 8870 7354,False
28868,3,14435,da-cunhalais@example.com,True
28869,2,14435,+55 81 1887-9308,False
28870,3,14436,marianedias@example.net,True
28871,2,14436,+55 81 8391-3958,False
28872,3,14437,juliapeixoto@example.net,True
28873,2,14437,+55 (031) 8654 1128,False
28874,3,14438,ysales@example.com,True
28875,2,14438,+55 (051) 7458-8760,False
28876,3,14439,bda-cunha@example.org,True
28877,2,14439,(021) 7739 4993,False
28878,3,14440,vianajoana@example.com,True
28879,2,14440,71 0329-8676,False
28880,3,14441,eduardo13@example.org,True
28881,2,14441,(021) 5992-0242,False
28882,3,14442,diasvitor-hugo@example.org,True
28883,2,14442,+55 (041) 2021-7838,False
28884,3,14443,cda-mata@example.org,True
28885,2,14443,(071) 8088 0368,False
28886,3,14444,juan30@example.org,True
28887,2,14444,0800-521-7914,False
28888,3,14445,luiz-henriquerocha@example.org,True
28889,2,14445,51 2209 1388,False
28890,3,14446,marcelapinto@example.com,True
28891,2,14446,+55 (084) 5916-4599,False
28892,3,14447,barbara45@example.org,True
28893,2,14447,+55 (041) 8373-0688,False
28894,3,14448,luiz-fernando60@example.com,True
28895,2,14448,81 5259 6880,False
28896,3,14449,aragaosabrina@example.net,True
28897,2,14449,(081) 7685-5512,False
28898,3,14450,levimoreira@example.com,True
28899,2,14450,(084) 4594-9511,False
28900,3,14451,isabelly56@example.com,True
28901,2,14451,+55 71 8112-2377,False
28902,3,14452,rochalucca@example.net,True
28903,2,14452,+55 (031) 8970 5695,False
28904,3,14453,matheussilva@example.com,True
28905,2,14453,+55 71 2124-6071,False
28906,3,14454,cazevedo@example.com,True
28907,2,14454,(031) 4721-5674,False
28908,3,14455,jvieira@example.net,True
28909,2,14455,41 6555-3957,False
28910,3,14456,rebecacardoso@example.net,True
28911,2,14456,51 5068 2641,False
28912,3,14457,pazevedo@example.net,True
28913,2,14457,+55 (061) 8752 6133,False
28914,3,14458,anogueira@example.net,True
28915,2,14458,51 9458 7785,False
28916,3,14459,vsantos@example.com,True
28917,2,14459,0800-699-7857,False
28918,3,14460,carvalhovalentina@example.org,True
28919,2,14460,+55 84 2002 1530,False
28920,3,14461,joana91@example.com,True
28921,2,14461,+55 81 6450-0017,False
28922,3,14462,correiajoao-miguel@example.org,True
28923,2,14462,71 2493-0597,False
28924,3,14463,maria-cecilianogueira@example.org,True
28925,2,14463,(011) 9747 0436,False
28926,3,14464,scavalcanti@example.net,True
28927,2,14464,+55 81 6909-1457,False
28928,3,14465,anarezende@example.org,True
28929,2,14465,+55 31 7173-9420,False
28930,3,14466,carvalhoisaac@example.net,True
28931,2,14466,(084) 2813-1369,False
28932,3,14467,davi05@example.net,True
28933,2,14467,+55 (081) 4298-7433,False
28934,3,14468,andrenogueira@example.net,True
28935,2,14468,+55 11 8926-9061,False
28936,3,14469,rochakaique@example.org,True
28937,2,14469,(031) 6853 2250,False
28938,3,14470,diasyuri@example.net,True
28939,2,14470,0800-150-7476,False
28940,3,14471,mcorreia@example.com,True
28941,2,14471,61 3590 6836,False
28942,3,14472,fogacaenrico@example.org,True
28943,2,14472,+55 (051) 2287-2297,False
28944,3,14473,diogo74@example.org,True
28945,2,14473,(051) 5124-5636,False
28946,3,14474,caiocampos@example.org,True
28947,2,14474,+55 51 7244 7330,False
28948,3,14475,sdias@example.org,True
28949,2,14475,+55 (051) 5580-9155,False
28950,3,14476,vitor-gabriel78@example.net,True
28951,2,14476,21 2262-3480,False
28952,3,14477,blima@example.net,True
28953,2,14477,51 3990 7549,False
28954,3,14478,msilveira@example.net,True
28955,2,14478,(061) 1693-6649,False
28956,3,14479,alexiada-mata@example.com,True
28957,2,14479,0800 830 1692,False
28958,3,14480,danielamartins@example.net,True
28959,2,14480,41 7253-0374,False
28960,3,14481,freitasraquel@example.net,True
28961,2,14481,+55 11 0327 9248,False
28962,3,14482,marceloda-mata@example.net,True
28963,2,14482,+55 (084) 7108-8850,False
28964,3,14483,yago22@example.com,True
28965,2,14483,41 1753 8624,False
28966,3,14484,rodriguesrebeca@example.org,True
28967,2,14484,51 6343 9812,False
28968,3,14485,pietra01@example.org,True
28969,2,14485,84 3948 0337,False
28970,3,14486,spereira@example.org,True
28971,2,14486,+55 (041) 5866-8428,False
28972,3,14487,claricemartins@example.net,True
28973,2,14487,+55 61 9144-5707,False
28974,3,14488,nfernandes@example.com,True
28975,2,14488,+55 (031) 1220 4253,False
28976,3,14489,luizamelo@example.com,True
28977,2,14489,+55 (051) 1599 6769,False
28978,3,14490,melissabarbosa@example.org,True
28979,2,14490,0300 688 5801,False
28980,3,14491,enzo-gabrielmoraes@example.com,True
28981,2,14491,41 7745-2323,False
28982,3,14492,cavalcantistella@example.com,True
28983,2,14492,81 5986 5908,False
28984,3,14493,luiz-gustavocavalcanti@example.net,True
28985,2,14493,(081) 2066 2599,False
28986,3,14494,davi-lucas97@example.net,True
28987,2,14494,84 5223 6279,False
28988,3,14495,dmonteiro@example.net,True
28989,2,14495,(021) 8059-0966,False
28990,3,14496,nascimentoguilherme@example.net,True
28991,2,14496,(011) 9310-8067,False
28992,3,14497,beatriz45@example.org,True
28993,2,14497,(051) 8561-6522,False
28994,3,14498,luigicavalcanti@example.org,True
28995,2,14498,(081) 7991 3393,False
28996,3,14499,eduardoda-costa@example.net,True
28997,2,14499,+55 71 7366-3645,False
28998,3,14500,yuri58@example.com,True
28999,2,14500,+55 51 3535 0767,False
29000,3,14501,da-pazlara@example.net,True
29001,2,14501,+55 (051) 6073-0817,False
29002,3,14502,miguelpeixoto@example.com,True
29003,2,14502,(051) 2863-0398,False
29004,3,14503,jesusgabriela@example.org,True
29005,2,14503,+55 (061) 8147-9458,False
29006,3,14504,lteixeira@example.net,True
29007,2,14504,71 1003-6843,False
29008,3,14505,monteiroenzo-gabriel@example.net,True
29009,2,14505,+55 (081) 1030 1293,False
29010,3,14506,wgomes@example.com,True
29011,2,14506,21 9328 2921,False
29012,3,14507,fdas-neves@example.com,True
29013,2,14507,+55 61 4931 8710,False
29014,3,14508,mouraluiza@example.com,True
29015,2,14508,+55 41 0237-0883,False
29016,3,14509,theobarbosa@example.org,True
29017,2,14509,(031) 5227 5185,False
29018,3,14510,claricecorreia@example.org,True
29019,2,14510,+55 81 3987 6575,False
29020,3,14511,benjamin68@example.com,True
29021,2,14511,+55 (081) 4151-2502,False
29022,3,14512,wcardoso@example.com,True
29023,2,14512,0800-704-6133,False
29024,3,14513,ana-sophia42@example.com,True
29025,2,14513,61 9280 1186,False
29026,3,14514,isisnogueira@example.org,True
29027,2,14514,(011) 0795 9291,False
29028,3,14515,danielafernandes@example.com,True
29029,2,14515,+55 (071) 3642-3056,False
29030,3,14516,brunapeixoto@example.com,True
29031,2,14516,0500-318-4102,False
29032,3,14517,gomesmiguel@example.com,True
29033,2,14517,+55 81 1505 6352,False
29034,3,14518,da-motacarolina@example.org,True
29035,2,14518,+55 41 9091-4129,False
29036,3,14519,enzo29@example.com,True
29037,2,14519,21 3413 9746,False
29038,3,14520,da-cunhacecilia@example.net,True
29039,2,14520,+55 (011) 8478 3838,False
29040,3,14521,milenabarbosa@example.com,True
29041,2,14521,+55 81 7501-5215,False
29042,3,14522,daniela59@example.net,True
29043,2,14522,+55 31 7765-3173,False
29044,3,14523,novaescaua@example.com,True
29045,2,14523,11 6980-3783,False
29046,3,14524,ferreirasarah@example.org,True
29047,2,14524,0900-736-5480,False
29048,3,14525,anamoraes@example.org,True
29049,2,14525,71 6625-6210,False
29050,3,14526,teixeiradanilo@example.com,True
29051,2,14526,+55 71 8015 7770,False
29052,3,14527,luiz-henrique72@example.com,True
29053,2,14527,0300 391 9910,False
29054,3,14528,emillynascimento@example.net,True
29055,2,14528,11 9544 7972,False
29056,3,14529,arthur05@example.net,True
29057,2,14529,0800-012-9778,False
29058,3,14530,scostela@example.com,True
29059,2,14530,+55 84 0129-0511,False
29060,3,14531,wcastro@example.net,True
29061,2,14531,71 4224 9583,False
29062,3,14532,caragao@example.net,True
29063,2,14532,11 9001-8770,False
29064,3,14533,jsilva@example.org,True
29065,2,14533,+55 81 9133-6650,False
29066,3,14534,llima@example.com,True
29067,2,14534,+55 51 5624 6710,False
29068,3,14535,mirella32@example.org,True
29069,2,14535,(061) 4414 2540,False
29070,3,14536,henrique81@example.org,True
29071,2,14536,(061) 0795-4426,False
29072,3,14537,teixeiralarissa@example.net,True
29073,2,14537,+55 (071) 9405-9108,False
29074,3,14538,fogacaantonio@example.net,True
29075,2,14538,(071) 6763-7203,False
29076,3,14539,gustavo-henrique13@example.net,True
29077,2,14539,+55 (084) 7263 2324,False
29078,3,14540,tda-costa@example.org,True
29079,2,14540,+55 (061) 6543 7893,False
29080,3,14541,maraujo@example.com,True
29081,2,14541,+55 (084) 0928 7786,False
29082,3,14542,joaodias@example.org,True
29083,2,14542,+55 21 5314 8781,False
29084,3,14543,miguelpereira@example.org,True
29085,2,14543,+55 21 2540-1564,False
29086,3,14544,thomasmartins@example.org,True
29087,2,14544,(051) 5050 5890,False
29088,3,14545,noahmelo@example.org,True
29089,2,14545,61 1258-4963,False
29090,3,14546,natalia82@example.net,True
29091,2,14546,51 7094 4665,False
29092,3,14547,maiteramos@example.net,True
29093,2,14547,(031) 2534 3355,False
29094,3,14548,novaesluiz-henrique@example.com,True
29095,2,14548,+55 (021) 2948-3297,False
29096,3,14549,emanuellasantos@example.org,True
29097,2,14549,+55 (041) 3064 2598,False
29098,3,14550,camposvitor-gabriel@example.net,True
29099,2,14550,+55 11 1553-1303,False
29100,3,14551,vda-paz@example.com,True
29101,2,14551,+55 41 2301-5686,False
29102,3,14552,mduarte@example.org,True
29103,2,14552,61 2576 4457,False
29104,3,14553,rodriguesleandro@example.net,True
29105,2,14553,+55 (081) 0565-4082,False
29106,3,14554,xpeixoto@example.com,True
29107,2,14554,+55 81 1535 4287,False
29108,3,14555,da-rochafrancisco@example.org,True
29109,2,14555,(041) 1221 3680,False
29110,3,14556,qmonteiro@example.net,True
29111,2,14556,71 2509 5153,False
29112,3,14557,miguelbarbosa@example.net,True
29113,2,14557,+55 81 7789-1425,False
29114,3,14558,peixotocalebe@example.net,True
29115,2,14558,(021) 4977-8496,False
29116,3,14559,gomesmariane@example.org,True
29117,2,14559,51 8589 4984,False
29118,3,14560,xfernandes@example.com,True
29119,2,14560,(081) 3577 5754,False
29120,3,14561,liviaduarte@example.org,True
29121,2,14561,(071) 8212 4706,False
29122,3,14562,carvalhoigor@example.com,True
29123,2,14562,(084) 7570 8881,False
29124,3,14563,felipe73@example.com,True
29125,2,14563,81 8092 0354,False
29126,3,14564,marinada-cruz@example.org,True
29127,2,14564,84 9066-8016,False
29128,3,14565,ana-luiza80@example.com,True
29129,2,14565,(031) 0975-3111,False
29130,3,14566,salesdaniela@example.net,True
29131,2,14566,0300 432 8295,False
29132,3,14567,nogueiraluiz-otavio@example.net,True
29133,2,14567,84 2521-1214,False
29134,3,14568,maria-julia01@example.com,True
29135,2,14568,+55 21 3838 6581,False
29136,3,14569,maria-julia28@example.com,True
29137,2,14569,+55 84 2886 6697,False
29138,3,14570,gabriel75@example.org,True
29139,2,14570,(031) 0912-1377,False
29140,3,14571,souzarebeca@example.org,True
29141,2,14571,+55 21 3794-3816,False
29142,3,14572,mouraluiza@example.com,True
29143,2,14572,+55 (021) 8211 1210,False
29144,3,14573,cunhamarcos-vinicius@example.com,True
29145,2,14573,+55 81 9444-4517,False
29146,3,14574,garagao@example.org,True
29147,2,14574,81 5340 8498,False
29148,3,14575,da-matamurilo@example.com,True
29149,2,14575,0300-178-4012,False
29150,3,14576,beatriz36@example.org,True
29151,2,14576,+55 31 4542 4994,False
29152,3,14577,davi-luiz38@example.org,True
29153,2,14577,0500 633 0011,False
29154,3,14578,ana69@example.com,True
29155,2,14578,0500 267 1673,False
29156,3,14579,fcardoso@example.net,True
29157,2,14579,+55 71 1441 0868,False
29158,3,14580,mouranathan@example.com,True
29159,2,14580,(051) 1275 0245,False
29160,3,14581,camposrenan@example.com,True
29161,2,14581,+55 (084) 7056 5370,False
29162,3,14582,da-rochabenicio@example.com,True
29163,2,14582,(071) 2811-6073,False
29164,3,14583,vieiradiego@example.net,True
29165,2,14583,+55 (041) 8273-4931,False
29166,3,14584,fernandanovaes@example.net,True
29167,2,14584,+55 (011) 8271-0706,False
29168,3,14585,sophianascimento@example.com,True
29169,2,14585,(041) 2338-8273,False
29170,3,14586,cecilia31@example.org,True
29171,2,14586,84 7740 3755,False
29172,3,14587,kamillyda-rosa@example.org,True
29173,2,14587,81 3635-0563,False
29174,3,14588,maria-fernanda81@example.com,True
29175,2,14588,0500 971 8094,False
29176,3,14589,joao-gabrielbarros@example.org,True
29177,2,14589,71 8063 0418,False
29178,3,14590,evelynmendes@example.org,True
29179,2,14590,+55 84 7748-3818,False
29180,3,14591,ana-liviaribeiro@example.com,True
29181,2,14591,71 0499 7239,False
29182,3,14592,luiz-otavio94@example.org,True
29183,2,14592,0300 776 0410,False
29184,3,14593,augusto23@example.org,True
29185,2,14593,(061) 4022 4042,False
29186,3,14594,luiz-henrique50@example.org,True
29187,2,14594,41 7252 1227,False
29188,3,14595,laragoncalves@example.com,True
29189,2,14595,81 9693-1879,False
29190,3,14596,nunesmaria-clara@example.org,True
29191,2,14596,(031) 2352 3817,False
29192,3,14597,dfernandes@example.com,True
29193,2,14597,(021) 1004 3243,False
29194,3,14598,ramosluana@example.com,True
29195,2,14598,0800 127 3892,False
29196,3,14599,da-matanicolas@example.org,True
29197,2,14599,(011) 8473-1729,False
29198,3,14600,dsilveira@example.org,True
29199,2,14600,(041) 8322 5530,False
29200,3,14601,santosmaite@example.org,True
29201,2,14601,+55 (084) 6433 2794,False
29202,3,14602,melovitoria@example.com,True
29203,2,14602,(041) 6679-3941,False
29204,3,14603,pietro66@example.net,True
29205,2,14603,84 0382-3295,False
29206,3,14604,eda-mota@example.org,True
29207,2,14604,+55 51 2848 5199,False
29208,3,14605,enzo-gabrielduarte@example.org,True
29209,2,14605,(081) 6193-6051,False
29210,3,14606,ferreiralucas-gabriel@example.net,True
29211,2,14606,41 8465-4912,False
29212,3,14607,esther32@example.com,True
29213,2,14607,21 8630 0355,False
29214,3,14608,camila36@example.org,True
29215,2,14608,0500 745 0635,False
29216,3,14609,barrosmarcos-vinicius@example.net,True
29217,2,14609,0800-041-2974,False
29218,3,14610,limasophie@example.com,True
29219,2,14610,0500-050-9278,False
29220,3,14611,duartethomas@example.org,True
29221,2,14611,+55 (041) 5509 3270,False
29222,3,14612,da-motagustavo@example.org,True
29223,2,14612,+55 51 8681 2914,False
29224,3,14613,vitoria05@example.net,True
29225,2,14613,+55 81 2992-2872,False
29226,3,14614,davi-luccacastro@example.org,True
29227,2,14614,51 1273 2928,False
29228,3,14615,jvieira@example.net,True
29229,2,14615,0800 651 1265,False
29230,3,14616,eduardada-luz@example.com,True
29231,2,14616,31 8168 5956,False
29232,3,14617,marcela37@example.com,True
29233,2,14617,+55 71 6298-3059,False
29234,3,14618,matheuslopes@example.com,True
29235,2,14618,+55 (011) 1036 7169,False
29236,3,14619,pnunes@example.com,True
29237,2,14619,(081) 3896 9321,False
29238,3,14620,renan61@example.com,True
29239,2,14620,+55 31 0927-5377,False
29240,3,14621,eda-luz@example.com,True
29241,2,14621,(011) 9636 6440,False
29242,3,14622,zlopes@example.net,True
29243,2,14622,+55 (041) 5430 0618,False
29244,3,14623,alexia81@example.org,True
29245,2,14623,+55 41 4863 1943,False
29246,3,14624,llima@example.com,True
29247,2,14624,21 6826 1578,False
29248,3,14625,fmartins@example.org,True
29249,2,14625,84 5158 9351,False
29250,3,14626,mariane77@example.net,True
29251,2,14626,11 8767 4585,False
29252,3,14627,castromanuela@example.com,True
29253,2,14627,81 3562-7008,False
29254,3,14628,araujoanthony@example.org,True
29255,2,14628,84 3302-8838,False
29256,3,14629,thiagocardoso@example.org,True
29257,2,14629,+55 (081) 3530-2344,False
29258,3,14630,julia76@example.com,True
29259,2,14630,21 0215 1777,False
29260,3,14631,manuela57@example.org,True
29261,2,14631,61 6527 0634,False
29262,3,14632,fteixeira@example.net,True
29263,2,14632,0800-896-5102,False
29264,3,14633,luiza15@example.org,True
29265,2,14633,+55 21 9600-0193,False
29266,3,14634,ygoncalves@example.org,True
29267,2,14634,(061) 9023 9073,False
29268,3,14635,bernardoda-mata@example.net,True
29269,2,14635,51 2323 1798,False
29270,3,14636,rrodrigues@example.com,True
29271,2,14636,11 3607-7402,False
29272,3,14637,pedro-miguelcorreia@example.net,True
29273,2,14637,21 9287-3878,False
29274,3,14638,oalves@example.com,True
29275,2,14638,+55 (021) 0813 6850,False
29276,3,14639,joao-pedro77@example.com,True
29277,2,14639,+55 (081) 7293-5477,False
29278,3,14640,joao45@example.net,True
29279,2,14640,+55 (071) 2551 5017,False
29280,3,14641,umendes@example.org,True
29281,2,14641,+55 21 2491-5370,False
29282,3,14642,gabriela20@example.com,True
29283,2,14642,+55 (041) 2021 3090,False
29284,3,14643,wcastro@example.com,True
29285,2,14643,+55 (051) 8983 3229,False
29286,3,14644,brenda67@example.org,True
29287,2,14644,84 7288-3837,False
29288,3,14645,jda-cruz@example.com,True
29289,2,14645,(061) 9599 5678,False
29290,3,14646,maria-vitoriacostela@example.net,True
29291,2,14646,71 0330 7800,False
29292,3,14647,icorreia@example.net,True
29293,2,14647,+55 (021) 0819-4154,False
29294,3,14648,lunaporto@example.net,True
29295,2,14648,+55 61 5483 8109,False
29296,3,14649,kamillymoura@example.org,True
29297,2,14649,+55 31 6072-3303,False
29298,3,14650,mariana77@example.org,True
29299,2,14650,11 1935-3790,False
29300,3,14651,da-rosaeloah@example.com,True
29301,2,14651,+55 (051) 8869 9767,False
29302,3,14652,diaspedro-lucas@example.org,True
29303,2,14652,0300-783-6910,False
29304,3,14653,cardosomiguel@example.net,True
29305,2,14653,0300-444-2691,False
29306,3,14654,lorenzoduarte@example.com,True
29307,2,14654,+55 (081) 4605-9022,False
29308,3,14655,andre83@example.net,True
29309,2,14655,(061) 2271 0678,False
29310,3,14656,valentinamendes@example.com,True
29311,2,14656,21 6238-7586,False
29312,3,14657,fernando67@example.net,True
29313,2,14657,(071) 8862-8018,False
29314,3,14658,luigidias@example.com,True
29315,2,14658,61 4655 5997,False
29316,3,14659,kaique77@example.com,True
29317,2,14659,31 9427-4950,False
29318,3,14660,xdias@example.com,True
29319,2,14660,+55 (021) 6130 1955,False
29320,3,14661,vda-mota@example.org,True
29321,2,14661,+55 (011) 0556 2156,False
29322,3,14662,limanina@example.net,True
29323,2,14662,+55 (031) 1739-8066,False
29324,3,14663,nlima@example.com,True
29325,2,14663,41 0498 1177,False
29326,3,14664,mmoreira@example.org,True
29327,2,14664,+55 (011) 1081-0518,False
29328,3,14665,osilva@example.net,True
29329,2,14665,11 9974 4379,False
29330,3,14666,rodrigo75@example.net,True
29331,2,14666,0300 904 1232,False
29332,3,14667,nicoleoliveira@example.net,True
29333,2,14667,0300-004-9808,False
29334,3,14668,nogueiraemanuelly@example.net,True
29335,2,14668,61 4602 2600,False
29336,3,14669,rrodrigues@example.com,True
29337,2,14669,+55 (041) 8174 9677,False
29338,3,14670,enzocardoso@example.com,True
29339,2,14670,+55 21 3241 9992,False
29340,3,14671,cporto@example.net,True
29341,2,14671,61 5685-0910,False
29342,3,14672,davicunha@example.net,True
29343,2,14672,+55 (071) 5893 9000,False
29344,3,14673,rda-paz@example.org,True
29345,2,14673,21 8959-4397,False
29346,3,14674,joao00@example.net,True
29347,2,14674,(061) 1588-1259,False
29348,3,14675,raquelazevedo@example.com,True
29349,2,14675,(084) 4362-1594,False
29350,3,14676,samuel21@example.com,True
29351,2,14676,+55 (081) 1940-9300,False
29352,3,14677,fernandescaue@example.org,True
29353,2,14677,(031) 0731 6579,False
29354,3,14678,lucasribeiro@example.org,True
29355,2,14678,11 5074-5118,False
29356,3,14679,elisa56@example.org,True
29357,2,14679,+55 (011) 6966-8280,False
29358,3,14680,melissanovaes@example.com,True
29359,2,14680,71 0349 9564,False
29360,3,14681,bda-cruz@example.net,True
29361,2,14681,71 4356-7285,False
29362,3,14682,zda-rocha@example.net,True
29363,2,14682,21 5803 5714,False
29364,3,14683,kramos@example.net,True
29365,2,14683,+55 (011) 4104 1030,False
29366,3,14684,luiz-felipe80@example.org,True
29367,2,14684,51 3454 2715,False
29368,3,14685,davi-luccacarvalho@example.net,True
29369,2,14685,+55 (084) 9808 5076,False
29370,3,14686,maria-clara47@example.com,True
29371,2,14686,(021) 3140-3727,False
29372,3,14687,giovannacaldeira@example.com,True
29373,2,14687,+55 (041) 9937 4027,False
29374,3,14688,ramoserick@example.com,True
29375,2,14688,41 9363-9805,False
29376,3,14689,thomascastro@example.com,True
29377,2,14689,71 4096-0800,False
29378,3,14690,vitor-hugo63@example.com,True
29379,2,14690,+55 (081) 9870 9101,False
29380,3,14691,bnascimento@example.org,True
29381,2,14691,+55 (051) 7724 3012,False
29382,3,14692,portosamuel@example.com,True
29383,2,14692,61 9087-6855,False
29384,3,14693,nogueiracarlos-eduardo@example.com,True
29385,2,14693,(061) 0849 2780,False
29386,3,14694,melissateixeira@example.org,True
29387,2,14694,41 3892 5542,False
29388,3,14695,araujomarina@example.com,True
29389,2,14695,+55 11 6165 6546,False
29390,3,14696,xbarbosa@example.org,True
29391,2,14696,41 2163 9071,False
29392,3,14697,souzasophia@example.org,True
29393,2,14697,+55 71 6304 6613,False
29394,3,14698,hduarte@example.net,True
29395,2,14698,31 7513-2791,False
29396,3,14699,diascarlos-eduardo@example.com,True
29397,2,14699,+55 (084) 6803-5228,False
29398,3,14700,pcavalcanti@example.net,True
29399,2,14700,+55 (084) 1237-0890,False
29400,3,14701,nicolasribeiro@example.com,True
29401,2,14701,+55 11 9032 7482,False
29402,3,14702,alvesmaria-fernanda@example.org,True
29403,2,14702,61 9083-4835,False
29404,3,14703,qjesus@example.org,True
29405,2,14703,(061) 0974-6642,False
29406,3,14704,bruna45@example.com,True
29407,2,14704,+55 21 1262 8921,False
29408,3,14705,ananogueira@example.org,True
29409,2,14705,(011) 5920 1828,False
29410,3,14706,goncalvesmaria-sophia@example.net,True
29411,2,14706,+55 (051) 9092-5849,False
29412,3,14707,cecilia47@example.com,True
29413,2,14707,11 2564-1102,False
29414,3,14708,isaac91@example.org,True
29415,2,14708,(031) 6875 1895,False
29416,3,14709,agathavieira@example.net,True
29417,2,14709,81 4874-0738,False
29418,3,14710,silveiramarina@example.net,True
29419,2,14710,+55 11 1422 1231,False
29420,3,14711,diogosales@example.org,True
29421,2,14711,0800 845 8606,False
29422,3,14712,brunoda-costa@example.net,True
29423,2,14712,+55 51 2354 6517,False
29424,3,14713,paulofarias@example.net,True
29425,2,14713,+55 (031) 2993-1345,False
29426,3,14714,jfogaca@example.net,True
29427,2,14714,51 9639 6147,False
29428,3,14715,augustoda-luz@example.com,True
29429,2,14715,(084) 5463 7083,False
29430,3,14716,nicolasdias@example.org,True
29431,2,14716,31 1627-1920,False
29432,3,14717,lalves@example.net,True
29433,2,14717,11 4275-3075,False
29434,3,14718,lcavalcanti@example.org,True
29435,2,14718,+55 (051) 8761-7181,False
29436,3,14719,jcostela@example.com,True
29437,2,14719,+55 51 4526 7524,False
29438,3,14720,aliciagoncalves@example.com,True
29439,2,14720,+55 84 9040 9182,False
29440,3,14721,alexia13@example.com,True
29441,2,14721,(041) 6224 1740,False
29442,3,14722,heloisa89@example.com,True
29443,2,14722,(011) 1582-0937,False
29444,3,14723,olivia75@example.org,True
29445,2,14723,41 0266 4598,False
29446,3,14724,ifernandes@example.org,True
29447,2,14724,+55 (051) 5884-3955,False
29448,3,14725,da-motapedro-miguel@example.com,True
29449,2,14725,51 9007 3629,False
29450,3,14726,kaiquedas-neves@example.net,True
29451,2,14726,51 1059 4536,False
29452,3,14727,wribeiro@example.net,True
29453,2,14727,+55 (011) 9876 3205,False
29454,3,14728,maria-clarafreitas@example.org,True
29455,2,14728,+55 11 5944 5627,False
29456,3,14729,lorena84@example.net,True
29457,2,14729,31 6685 5544,False
29458,3,14730,pmelo@example.net,True
29459,2,14730,+55 (051) 4363-9796,False
29460,3,14731,breno79@example.net,True
29461,2,14731,+55 (084) 8454-9597,False
29462,3,14732,amanda47@example.com,True
29463,2,14732,(081) 6136-7439,False
29464,3,14733,clarada-mota@example.net,True
29465,2,14733,(081) 6483-0084,False
29466,3,14734,da-pazluiz-gustavo@example.net,True
29467,2,14734,21 8103 6228,False
29468,3,14735,isadoravieira@example.com,True
29469,2,14735,61 7075 7646,False
29470,3,14736,carvalhoana-livia@example.com,True
29471,2,14736,0300-857-2759,False
29472,3,14737,peixotodaniela@example.org,True
29473,2,14737,+55 84 8614-5460,False
29474,3,14738,vitoria74@example.com,True
29475,2,14738,61 6548 1074,False
29476,3,14739,bernardorezende@example.net,True
29477,2,14739,+55 (021) 8975 5412,False
29478,3,14740,bernardofarias@example.org,True
29479,2,14740,(081) 5393 1999,False
29480,3,14741,zmoreira@example.com,True
29481,2,14741,(071) 2827 8817,False
29482,3,14742,xda-rocha@example.com,True
29483,2,14742,+55 11 8763-3401,False
29484,3,14743,lauraalmeida@example.org,True
29485,2,14743,+55 31 5962-1890,False
29486,3,14744,araujomaria-sophia@example.org,True
29487,2,14744,+55 31 4127 8143,False
29488,3,14745,leticiaoliveira@example.com,True
29489,2,14745,+55 21 1386-2654,False
29490,3,14746,nteixeira@example.com,True
29491,2,14746,0800-858-5960,False
29492,3,14747,luiz-gustavosales@example.net,True
29493,2,14747,41 9732 7520,False
29494,3,14748,rodriguesmiguel@example.org,True
29495,2,14748,(084) 3828-9384,False
29496,3,14749,danielfreitas@example.net,True
