"numero","data_venda","total","id_cliente","forma_pgto","nome","sexo","email","cpf"
191670,"2017-08-13","1020.00",319,"Cartão Visa 2 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
191680,"2017-10-25","1394.00",679,"Cartão Visa 2 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
191690,"2017-12-20","600.00",838,"Cartão Visa 4 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
191700,"2017-01-11","14500.00",791,"Cartão Dinners 4 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
191710,"2017-07-15","78.00",456,"Cartão American - Vencimento","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
191720,"2017-05-20","3600.00",410,"Cartão Dinners 4 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
191730,"2017-01-11","7180.00",284,"Pay Pall - 5 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
191740,"2017-01-19","1200.00",690,"Pay Pall - 5 vezes","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
191750,"2017-03-19","200.00",53,"Cartão Master 4 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
191760,"2017-02-08","1900.00",582,"Cartão Visa 10 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
191770,"2017-10-19","145.00",764,"Cartão Master 2 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
191780,"2017-07-18","3900.00",745,"Cartão Master 5 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
191790,"2017-11-19","6900.00",85,"Cartão Visa 2 vezes","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
191800,"2017-04-18","1500.00",135,"Cartão Master 3 vezes","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
191810,"2017-01-11","32.00",773,"Pay Pall - 5 vezes","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
191820,"2017-04-07","99.00",122,"Pay Pall - 5 vezes","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
191830,"2017-08-03","11596.00",901,"Cartão American - Vencimento","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
191840,"2017-11-08","189.00",380,"Cartão Visa - Vencimento","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
191850,"2017-06-27","9600.00",401,"Cartão Dinners 4 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
191860,"2017-08-22","450.00",1,"Depósito - Vista","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
191870,"2017-02-26","4681.00",648,"Boleto - Vista","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
191880,"2017-04-25","11760.00",444,"Cartão American 12 vezes","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
191890,"2017-02-06","1600.00",409,"Depósito - Vista","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
191900,"2017-08-23","2000.00",189,"Cartão Dinners 2 vezes","RENATA MONTEIRO","F","RMONT@TERA.COM","31220641383"
191910,"2017-12-02","98.00",54,"Cartão Visa 10 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
191920,"2017-03-11","3000.00",81,"Cartão Master 2 vezes","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
191930,"2017-12-18","3494.00",51,"Tranferência - Vista","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
191940,"2017-02-16","60.00",712,"Cartão Master 10 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
191950,"2017-10-16","78.00",149,"Cartão Master - Vencimento","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
191960,"2017-03-26","354.00",170,"Cartão Master - Vencimento","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
191970,"2017-02-23","900.00",409,"Cartão Master 10 vezes","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
191980,"2017-09-05","445.00",862,"Cartão Master 3 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
191990,"2017-07-16","8250.00",687,"Cartão Master 4 vezes","FABIO AUGUSTO","M","FAUGUSTO@TERA.COM","38751582457"
192000,"2017-08-07","1196.00",50,"Pag Seguro Web - Vista","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
192010,"2017-01-15","3536.00",353,"Cartão Visa 5 vezes","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
192020,"2017-02-26","150.00",745,"Cartão Visa - Vencimento","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
192030,"2017-10-01","2495.00",39,"Cartão Visa 3 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
192040,"2017-03-16","180.00",762,"Pay Pall - Vista","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
192050,"2017-07-17","1400.00",322,"Cartão American - Vencimento","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
192060,"2017-06-04","6050.00",808,"Pag Seguro Web - Vista","RENATA MONTEIRO","F","RMONT@TERA.COM","31220641383"
192070,"2017-02-13","22860.00",324,"Cartão Master 10 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
192080,"2017-04-01","1200.00",923,"Cartão Visa 10 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
192090,"2017-04-27","134.00",491,"Cartão American - Vencimento","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
192100,"2017-04-05","34.00",829,"Depósito - Vista","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
192110,"2017-12-18","10398.00",473,"Cartão Master 4 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
192120,"2017-08-16","89.00",542,"Cartão Master 4 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
192130,"2017-04-24","1800.00",771,"Cartão Master - Vencimento","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
192140,"2017-01-27","3900.00",170,"Cartão Master 4 vezes","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
192150,"2017-07-06","1750.00",248,"Cartão American 10 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
192160,"2017-08-15","435.00",53,"Cartão Dinners 3 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
192170,"2017-06-22","150.00",517,"Cartão Master 2 vezes","RENATA MONTEIRO","F","RMONT@TERA.COM","31220641383"
192180,"2017-01-01","2290.00",378,"Depósito - Vista","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
192190,"2017-05-16","7969.00",932,"Cartão Master 2 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
192200,"2017-10-18","160.00",619,"Cartão American 5 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
192210,"2017-03-19","1520.00",567,"Cartão Visa 2 vezes","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
192220,"2017-07-23","3750.00",785,"Tranferência - Vista","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
192230,"2017-06-20","9400.00",943,"Tranferência - Vista","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
192240,"2017-11-08","650.00",854,"Cartão Master - Vencimento","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
192250,"2017-06-17","4400.00",560,"Pay Pall - 5 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
192260,"2017-11-21","2300.00",932,"Pag Seguro Web - Vista","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
192270,"2017-02-21","3500.00",361,"Tranferência - Vista","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
192280,"2017-10-03","3480.00",567,"Cartão Master 2 vezes","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
192290,"2017-04-01","2500.00",829,"Cartão Visa 4 vezes","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
192300,"2017-12-17","450.00",669,"Cartão Visa 5 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
192310,"2017-11-24","198.00",173,"Pay Pall - Vista","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
192320,"2017-12-15","360.00",11,"Boleto - Vista","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
192330,"2017-12-02","435.00",780,"Cartão Visa 5 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
192340,"2017-08-15","7680.00",841,"Pay Pall - Vista","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
192350,"2017-08-22","2500.00",604,"Pay Pall - 12 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
192360,"2017-07-13","920.00",259,"Depósito - Vista","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
192370,"2017-08-23","14700.00",278,"Cartão Master 3 vezes","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
192380,"2017-09-25","4800.00",404,"Cartão American 12 vezes","RENATA MONTEIRO","F","RMONT@TERA.COM","31220641383"
192390,"2017-02-25","34.00",89,"Cartão American 12 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
192400,"2017-07-12","32.00",69,"Cartão Master 5 vezes","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
192410,"2017-09-12","8850.00",338,"Cartão Visa 2 vezes","FABIO AUGUSTO","M","FAUGUSTO@TERA.COM","38751582457"
192420,"2017-07-08","37.00",964,"Cartão Master 4 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
192430,"2017-09-09","134.00",861,"Boleto - Vista","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
192440,"2017-07-25","2736.00",752,"Cartão Visa 5 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
192450,"2017-09-27","145.00",226,"Cartão Dinners 2 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
192460,"2017-10-01","1240.00",281,"Cartão Master 10 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
192470,"2017-11-02","1100.00",145,"Cartão Visa 5 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
192480,"2017-10-12","600.00",177,"Pag Seguro Web - Vista","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
192490,"2017-12-14","7200.00",522,"Cartão Visa 4 vezes","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
192500,"2017-03-09","1637.00",702,"Cartão Master 10 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
192510,"2017-07-09","1770.00",98,"Cartão Dinners 3 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
192520,"2017-08-13","200.00",550,"Cartão Visa 5 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
192530,"2017-04-11","580.00",364,"Depósito - Vista","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
192540,"2017-07-12","210.00",994,"Cartão Dinners 4 vezes","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
192550,"2017-01-10","800.00",571,"Pay Pall - 5 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
192560,"2017-11-09","45.00",637,"Cartão Master 3 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
192570,"2017-12-25","580.00",2,"Cartão Dinners 2 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
192580,"2017-03-03","4893.00",720,"Cartão Visa 4 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
192590,"2017-05-25","10800.00",316,"Cartão Master 3 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
192600,"2017-12-01","200.00",712,"Cartão Master 4 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
192610,"2017-09-25","5150.00",380,"Cartão Master 2 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
192620,"2017-10-12","90.00",292,"Cartão Master 2 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
192630,"2017-01-01","1919.00",551,"Depósito - Vista","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
192640,"2017-11-14","8700.00",573,"Cartão American 10 vezes","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
192650,"2017-01-27","130.00",161,"Cartão Visa 5 vezes","RODRIGO BIO","M","RBIO@TERA.COM","73198409365"
192660,"2017-12-13","3600.00",766,"Tranferência - Vista","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
192670,"2017-06-25","240.00",843,"Cartão Visa 4 vezes","FABIO AUGUSTO","M","FAUGUSTO@TERA.COM","38751582457"
192680,"2017-11-14","43.00",316,"Cartão Visa 2 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
192690,"2017-11-03","799.00",689,"Cartão Visa - Vencimento","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
192700,"2017-01-09","4800.00",62,"Cartão Visa 10 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
192710,"2017-06-11","160.00",493,"Cartão Visa 10 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
192720,"2017-11-22","1900.00",1,"Cartão Visa 3 vezes","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
192730,"2017-07-21","1150.00",622,"Cartão American - Vencimento","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
192740,"2017-02-19","160.00",167,"Cartão Dinners 3 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
192750,"2017-05-23","700.00",307,"Cartão Visa 3 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
192760,"2017-05-13","11500.00",173,"Cartão Visa 10 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
192770,"2017-11-22","9300.00",784,"Cartão American - Vencimento","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
192780,"2017-09-05","130.00",964,"Cartão American - Vencimento","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
192790,"2017-03-16","6900.00",288,"Cartão American 12 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
192800,"2017-11-21","1600.00",890,"Tranferência - Vista","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
192810,"2017-07-21","450.00",928,"Depósito - Vista","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
192820,"2017-03-08","160.00",140,"Cartão Dinners 2 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
192830,"2017-04-13","700.00",601,"Cartão Master 10 vezes","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
192840,"2017-04-09","4500.00",900,"Cartão Visa 3 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
192850,"2017-02-14","2500.00",898,"Cartão Dinners 4 vezes","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
192860,"2017-05-21","1800.00",458,"Cartão American 12 vezes","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
192870,"2017-07-20","10100.00",777,"Cartão American 5 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
192880,"2017-03-27","250.00",33,"Cartão Master - Vencimento","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
192890,"2017-02-20","98.00",78,"Pay Pall - 5 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
192900,"2017-04-06","160.00",541,"Cartão Dinners 4 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
192910,"2017-02-15","8881.00",368,"Cartão Dinners 4 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
192920,"2017-08-04","17200.00",904,"Boleto - Vista","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
192930,"2017-09-16","1290.00",391,"Depósito - Vista","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
192940,"2017-01-05","16120.00",289,"Boleto - Vista","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
192950,"2017-05-02","8000.00",187,"Cartão Master - Vencimento","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
192960,"2017-07-03","11150.00",206,"Cartão American 12 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
192970,"2017-03-02","600.00",322,"Depósito - Vista","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
192980,"2017-01-25","200.00",969,"Cartão Visa 4 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
192990,"2017-08-08","800.00",951,"Cartão Visa 2 vezes","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
193000,"2017-07-20","8400.00",905,"Cartão Master 4 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
193010,"2017-03-26","90.00",131,"Cartão American 12 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
193020,"2017-01-07","1500.00",205,"Cartão Visa - Vencimento","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
193030,"2017-07-13","270.00",178,"Cartão Master 3 vezes","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
193040,"2017-12-22","1600.00",813,"Cartão Dinners 3 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
193050,"2017-07-13","2180.00",89,"Cartão Visa 5 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
193060,"2017-11-06","430.00",879,"Cartão Visa 10 vezes","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
193070,"2017-10-08","5336.00",898,"Pay Pall - 12 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
193080,"2017-08-27","674.00",316,"Cartão Dinners 3 vezes","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
193090,"2017-05-21","1160.00",657,"Cartão Master 3 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
193100,"2017-03-06","4640.00",766,"Cartão American 10 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
193110,"2017-12-27","50.00",50,"Cartão Master 2 vezes","RODRIGO BIO","M","RBIO@TERA.COM","73198409365"
193120,"2017-06-05","4835.00",989,"Cartão Visa 10 vezes","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
193130,"2017-08-09","3900.00",915,"Boleto - Vista","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
193140,"2017-12-24","3199.00",234,"Cartão Visa 2 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
193150,"2017-11-14","3600.00",820,"Cartão Visa 2 vezes","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
193160,"2017-10-17","2300.00",923,"Depósito - Vista","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
193170,"2017-03-21","198.00",466,"Cartão Dinners 2 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
193180,"2017-10-13","128.00",1000,"Tranferência - Vista","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
193190,"2017-09-04","11100.00",247,"Cartão Visa 5 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
193200,"2017-08-13","90.00",388,"Cartão Master 10 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
193210,"2017-12-26","12900.00",915,"Cartão Master 2 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
193220,"2017-03-04","78.00",134,"Tranferência - Vista","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
193230,"2017-06-16","59.00",499,"Cartão Master 3 vezes","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
193240,"2017-01-25","1220.00",777,"Cartão Visa 4 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
193250,"2017-02-22","145.00",96,"Cartão Dinners 2 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
193260,"2017-12-20","702.00",648,"Cartão American 12 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
193270,"2017-01-26","1228.00",226,"Cartão Master - Vencimento","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
193280,"2017-05-16","450.00",216,"Pay Pall - 12 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
193290,"2017-04-06","9650.00",168,"Pay Pall - Vista","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
193300,"2017-03-20","435.00",720,"Cartão Visa 4 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
193310,"2017-05-24","80.00",989,"Cartão American 10 vezes","RODRIGO BIO","M","RBIO@TERA.COM","73198409365"
193320,"2017-08-09","4200.00",189,"Cartão Visa 10 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
193330,"2017-02-15","3000.00",328,"Cartão Dinners 3 vezes","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
193340,"2017-02-03","980.00",839,"Pay Pall - 5 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
193350,"2017-10-04","980.00",840,"Cartão Dinners 2 vezes","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
193360,"2017-06-26","7745.00",289,"Cartão Visa 10 vezes","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
193370,"2017-12-23","185.00",377,"Pay Pall - 5 vezes","FABIO AUGUSTO","M","FAUGUSTO@TERA.COM","38751582457"
193380,"2017-02-14","6400.00",300,"Cartão Master 2 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
193390,"2017-08-08","3200.00",37,"Cartão Visa 10 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
193400,"2017-03-12","12494.00",617,"Pay Pall - 5 vezes","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
193410,"2017-02-14","16800.00",379,"Cartão Master 4 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
193420,"2017-08-22","3482.00",927,"Cartão Master - Vencimento","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
193430,"2017-09-05","146.00",620,"Depósito - Vista","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
193440,"2017-11-23","140.00",930,"Cartão Visa 10 vezes","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
193450,"2017-07-15","4300.00",348,"Pag Seguro Web - Vista","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
193460,"2017-04-25","600.00",561,"Pay Pall - Vista","RODRIGO BIO","M","RBIO@TERA.COM","73198409365"
193470,"2017-06-06","960.00",643,"Tranferência - Vista","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
193480,"2017-09-20","597.00",616,"Cartão Visa 10 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
193490,"2017-06-03","1400.00",854,"Cartão Master - Vencimento","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
193500,"2017-05-15","180.00",934,"Tranferência - Vista","RENATA MONTEIRO","F","RMONT@TERA.COM","31220641383"
193510,"2017-11-14","2600.00",438,"Cartão Visa 2 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
193520,"2017-06-07","624.00",178,"Cartão Visa 10 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
193530,"2017-02-11","12980.00",44,"Cartão Dinners 3 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
193540,"2017-02-01","70.00",175,"Cartão Visa 2 vezes","FABIO AUGUSTO","M","FAUGUSTO@TERA.COM","38751582457"
193550,"2017-07-01","1240.00",117,"Cartão Master 5 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
193560,"2017-07-16","1099.00",670,"Depósito - Vista","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
193570,"2017-01-19","780.00",74,"Cartão Visa 5 vezes","RODRIGO BIO","M","RBIO@TERA.COM","73198409365"
193580,"2017-09-05","755.00",444,"Cartão Dinners 4 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
193590,"2017-02-22","14000.00",525,"Cartão Dinners 2 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
193600,"2017-04-01","3500.00",111,"Cartão Master 3 vezes","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
193610,"2017-03-20","11400.00",550,"Tranferência - Vista","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
193620,"2017-04-16","8600.00",798,"Pay Pall - 5 vezes","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
193630,"2017-08-08","1720.00",682,"Cartão American 10 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
193640,"2017-08-03","3800.00",417,"Pay Pall - 12 vezes","RENATA MONTEIRO","F","RMONT@TERA.COM","31220641383"
193650,"2017-11-20","2300.00",347,"Cartão Master 3 vezes","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
193660,"2017-03-09","980.00",548,"Cartão Master 5 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
193670,"2017-10-16","760.00",278,"Cartão Visa 3 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
193680,"2017-09-09","10500.00",664,"Cartão Master 3 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
193690,"2017-05-26","1800.00",996,"Cartão American - Vencimento","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
193700,"2017-12-26","7500.00",373,"Cartão Dinners 2 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
193710,"2017-07-12","4360.00",106,"Cartão Dinners 4 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
193720,"2017-12-16","10000.00",613,"Cartão American - Vencimento","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
193730,"2017-01-08","360.00",421,"Cartão Dinners 4 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
193740,"2017-08-19","12200.00",457,"Cartão Visa 2 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
193750,"2017-07-11","450.00",985,"Pay Pall - 12 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
193760,"2017-05-15","5388.00",187,"Cartão Visa 10 vezes","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
193770,"2017-04-17","9100.00",304,"Cartão American - Vencimento","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
193780,"2017-02-17","3120.00",112,"Cartão Visa 10 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
193790,"2017-11-27","700.00",162,"Cartão Visa - Vencimento","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
193800,"2017-06-18","15330.00",922,"Cartão Visa - Vencimento","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
193810,"2017-10-17","5696.00",963,"Cartão Visa - Vencimento","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
